"time";"gasverbrauch";"forecast";"vgl_real_minus_forecast";"forecast_lowFI";"forecast_highFI"
2021-12-24;16,3802904853;14,323564859999;2,05672562530097;12,4944689016444;16,1526608183537
2021-12-25;14,336069967;12,3078145995842;2,02825536741577;10,4789067152622;14,1367224839062
2021-12-26;12,9059818829;11,838630228686;1,06735165421395;10,009569707557;13,6676907498151
2021-12-27;13,4035292255;12,9368942160571;0,466635009442854;11,1218399043675;14,7519485277468
2021-12-28;11,438490277;10,7918359451409;0,646654331859116;8,97385826424918;12,6098136260326
2021-12-29;11,9223527616;11,0667879917339;0,855564769866149;9,24993380080599;12,8836421826617
2021-12-30;9,4376618941;9,42035408576203;0,0173078083379714;7,60028805802788;11,2404201134962
2021-12-31;10,632089247;10,9595456329277;-0,327456385927668;9,1301592718714;12,7889319939839
2022-01-01;11,1981855441;12,03096469074;-0,832779146639991;10,1963885486169;13,8655408328631
2022-01-02;11,9902950122;12,8638937984727;-0,87359878627267;11,051732534496;14,6760550624493
2022-01-03;10,2357869242;10,5339284900958;-0,298141565895772;8,71444472036523;12,3534122598263
2022-01-04;9,5083693313;10,7392108499293;-1,23084151862926;8,91213171982232;12,5662899800362
2022-01-05;14,1005110142;15,915109551837;-1,81459853763704;14,1061086919822;17,7241104116919
2022-01-06;16,4390346193;17,1841488915083;-0,745114272208315;15,3749285796018;18,9933692034148
2022-01-07;17,7709561219;17,5218500571997;0,249106064700257;15,7122919423206;19,3314081720789
2022-01-08;15,5888345121;14,2991707748801;1,28966373721991;12,4890216174201;16,1093199323401
2022-01-09;14,7750307582;14,4216072062005;0,353423551999533;12,6110452008155;16,2321692115855
2022-01-10;16,8352012769;17,0330030420147;-0,19780176511474;15,22390865839;18,8420974256394
2022-01-11;20,5062490063;20,1118216074109;0,394427398889121;18,2974838167521;21,9261593980697
2022-01-12;21,8877072213;20,7694445009791;1,11826272032088;18,9533113458935;22,5855776560648
2022-01-13;21,4716612028;20,5428680060121;0,928793196787908;18,7272374644375;22,3584985475867
2022-01-14;19,2587680997;18,085382021837;1,17338607786297;16,2749844227831;19,895779620891
2022-01-15;18,8459344597;20,6999020067667;-1,8539675470667;18,8819687549531;22,5178352585803
